Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear	Component	Use Constraints
LBDR82	HPV type 82	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR83	HPV type 83	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR84	HPV type 84	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR89	HPV type 89	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRHP	Roche LA high positive globin control	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRLP	Roche LA low positive globin control	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRPCR	Roche HPV linear array (LA) summary result	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRPI	HPV type IS39	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
SEQN	Respondent sequence number.	HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDFOT	Serum total folate (ng/mL)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDFOTSI	Serum total folate (nmol/L)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDSF1LC	5-Methyl-tetrahydrofolic comment code	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDSF2LC	Folic acid comment code	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDSF3LC	5-Formyl-tetrahydrofolate comment code	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDSF4LC	Tetrahydrofolate comment code	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDSF5LC	5,10-Methenyl-tetrahydrofolate comment code	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDSF6LC	Mefox oxidation product comment code	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBXSF1SI	5-Methyl-tetrahydrofolate (nmol/L)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBXSF2SI	Folic acid (nmol/L)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBXSF3SI	5-Formyl-tetrahydrofolate (nmol/L)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBXSF4SI	Tetrahydrofolate (nmol/L)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBXSF5SI	5,10-Methenyl-tetrahydrofolate (nmol/L)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBXSF6SI	Mefox oxidation product (nmol/L)	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
SEQN	Respondent sequence number	FOLFMS_I	Folate Forms - Total & Individual - Serum	2015	2016	Laboratory	None
LBDRFO	RBC folate (ng/mL)	FOLATE_I	Folate - RBC	2015	2016	Laboratory	None
LBDRFOSI	RBC folate (nmol/L)	FOLATE_I	Folate - RBC	2015	2016	Laboratory	None
SEQN	Respondent sequence number	FOLATE_I	Folate - RBC	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSACET	Acetamiprid (ug/L)	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSACETLC	Acetamiprid (ug/L) Cmt code	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSAND	N-Desmethylacetamiprid (ug/L)	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSANDLC	N-Desmethylacetamiprid (ug/L) Cmt code	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSCLOT	Clothianidin (ug/L)	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSCLOTLC	Clothianidin (ug/L) Cmt code	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSIMID	Imidacloprid (ug/L)	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSIMIDLC	Imidacloprid (ug/L) Cmt code	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSOHIM	5-Hydroxyimidacloprid (ug/L)	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSOHIMLC	5-Hydroxyimidacloprid (ug/L)Cmt code	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSTHIA	Thiacloprid (ug/L)	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
SSTHIALC	Thiacloprid (ug/L) Cmt code	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
WTSSBI2Y	Surplus specimen 2 year weights B for 2015-2016	SSNEON_I	Neonicotinoids - Urine - Surplus	2015	2016	Laboratory	None
LBDAPBSI	Apolipoprotein (B) (g/L)	APOB_I	Apolipoprotein B	2015	2016	Laboratory	None
LBXAPB	Apolipoprotein (B) (mg/dL)	APOB_I	Apolipoprotein B	2015	2016	Laboratory	None
SEQN	Respondent sequence number	APOB_I	Apolipoprotein B	2015	2016	Laboratory	None
WTSAF2YR	Fasting Subsample 2 Year MEC Weight	APOB_I	Apolipoprotein B	2015	2016	Laboratory	None
LBDFERSI	Ferritin (ug/L)	FERTIN_I	Ferritin	2015	2016	Laboratory	None
LBXFER	Ferritin (ng/mL)	FERTIN_I	Ferritin	2015	2016	Laboratory	None
SEQN	Respondent sequence number	FERTIN_I	Ferritin	2015	2016	Laboratory	None
LBDTFRSI	Transferrin receptor (nmol/L)	TFR_I	Transferrin Receptor	2015	2016	Laboratory	None
LBXTFR	Transferrin receptor (mg/L)	TFR_I	Transferrin Receptor	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	TFR_I	Transferrin Receptor	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	SSDEET_I	DEET Metabolites - Urine - Surplus	2015	2016	Laboratory	None
SSEMEA	3-(Ethylcarbamoyl)benzoic acid (ug/L)	SSDEET_I	DEET Metabolites - Urine - Surplus	2015	2016	Laboratory	None
SSEMEAL	3-(Ethylcarbamoyl)benzoic acid Cmt code	SSDEET_I	DEET Metabolites - Urine - Surplus	2015	2016	Laboratory	None
WTSSBI2Y	Surplus specimen 2 year weights B for 2015-2016	SSDEET_I	DEET Metabolites - Urine - Surplus	2015	2016	Laboratory	None
LBDCOTLC	Cotinine, Serum Comment Code	COT_I	Cotinine and Hydroxycotinine - Serum	2015	2016	Laboratory	None
LBDHCTLC	Hydroxycotinine, Serum Comment Code	COT_I	Cotinine and Hydroxycotinine - Serum	2015	2016	Laboratory	None
LBXCOT	Cotinine, Serum (ng/mL)	COT_I	Cotinine and Hydroxycotinine - Serum	2015	2016	Laboratory	None
LBXHCT	Hydroxycotinine, Serum (ng/mL)	COT_I	Cotinine and Hydroxycotinine - Serum	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	COT_I	Cotinine and Hydroxycotinine - Serum	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDANBLC	Anabasine, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDANTLC	Anatabine, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDCOTLC	Total Cotinine, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDCOXLC	Cotinine-n-oxide, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDHCTLC	Total Hydroxycotinine, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDHPBLC	1-(3-Pyridyl)-1-butanol-4-carboxylic acid Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDNCTLC	Nornicotine, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDNICLC	Nicotine, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDNOXLC	Nicotine-1 N-oxide, urine Comment Code	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDTNE2	Total Nicotine Equivalents (TNE) - 2 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDTNE3	Total Nicotine Equivalents (TNE) - 3 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDTNE6	Total Nicotine Equivalents (TNE) - 6 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URDTNE7	Total Nicotine Equivalents (TNE) - 7 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXANBT	Anabasine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXANTT	Anatabine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXCOTT	Total Cotinine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXCOXT	Cotinine-n-oxide, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXHCTT	Total Hydroxycotinine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXHPBT	1-(3-Pyridyl)-1-butanol-4-carboxylic acid, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXNICT	Nicotine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXNNCT	Nornicotine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
URXNOXT	Nicotine-1 N-oxide, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
WTSA2YR	Subsample A Weight	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDANBLC	Anabasine, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDANTLC	Anatabine, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDCOTLC	Total Cotinine, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDCOXLC	Cotinine-n-oxide, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDHCTLC	Total Hydroxycotinine, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDHPBLC	1-(3-Pyridyl)-1-butanol-4-carboxylic acid Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDNCTLC	Nornicotine, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDNICLC	Nicotine, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDNOXLC	Nicotine-1 N-oxide, urine Comment Code	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDTNE2	Total Nicotine Equivalents (TNE) - 2 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDTNE3	Total Nicotine Equivalents (TNE) - 3 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDTNE6	Total Nicotine Equivalents (TNE) - 6 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URDTNE7	Total Nicotine Equivalents (TNE) - 7 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXANBT	Anabasine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXANTT	Anatabine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXCOTT	Total Cotinine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXCOXT	Cotinine-n-oxide, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXHCTT	Total Hydroxycotinine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXHPBT	1-(3-Pyridyl)-1-butanol-4-carboxylic acid, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXNICT	Nicotine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXNNCT	Nornicotine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
URXNOXT	Nicotine-1 N-oxide, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
WTFSM	Two Year Smoking Weights	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	DEET_I	DEET Metabolite - Urine	2015	2016	Laboratory	None
URDDEALC	3-(Ethlycarbamoyl) benzoic acid (ng/mL) Comment Code	DEET_I	DEET Metabolite - Urine	2015	2016	Laboratory	None
URXDEA	3-(Ethlycarbamoyl) benzoic acid (ng/mL)	DEET_I	DEET Metabolite - Urine	2015	2016	Laboratory	None
WTSB2YR	Subsample B Weights	DEET_I	DEET Metabolite - Urine	2015	2016	Laboratory	None
LBC028	2,4,4'-Trichlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC028LA	2,4,4'-Trichlorobiphenyl Lipid Adjusted	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC066	2,3',4,4'-Tetrachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC066LA	2,3',4,4'-Tetrachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC074	2,4,4',5-Tetrachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC074LA	2,4,4',5-Tetrachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC099	2,2',4,4',5-Pentachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC099LA	2,2',4,4',5-Pentachlorobiphenyl Lipid Adjusted(ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC105	2,3,3',4,4'-Pentachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC105LA	2,3,3',4,4'-Pentachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC114	2,3,4,4',5-Pentachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC114LA	2,3,4,4',5-Pentachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC118	2,3',4,4',5-Pentachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC118LA	2,3',4,4',5-Pentachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC138	2,2',3,4,4',5'- and 2,3,3',4,4',6-Hexachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC138LA	2,2',3,4,4',5'- and 2,3,3',4,4',6-Hexachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC146	2,2',3,4',5,5'-Hexachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC146LA	2,2',3,4',5,5'-Hexachlorobiphenyl Lipid Adjusted(ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC153	2,2',4,4',5,5'-Hexachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC153LA	2,2',4,4',5,5'-Hexachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC156	2,3,3',4,4',5-Hexachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC156LA	2,3,3',4,4',5-Hexachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC157	2,3,3',4,4',5'-Hexachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC157LA	2,3,3',4,4',5'-Hexachlorobiphenyl Lipid Adjusted(ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC167	2,3',4,4',5,5'-Hexachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC167LA	2,3',4,4',5,5'-Hexachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC170	2,2',3,3',4,4',5-Heptachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC170LA	2,2',3,3',4,4',5-Heptachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC178	2,2',3,3',5,5',6-Heptachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC178LA	2,2',3,3',5,5',6-Heptachlorobiphenyl Lipid Adjusted(ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC180	2,2',3,4,4',5,5'-Heptachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC180LA	2,2',3,4,4',5,5'-Heptachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC183	2,2',3,4,4',5',6-Heptachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC183LA	2,2',3,4,4',5',6-Heptachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
LBC187	2,2',3,4',5,5',6-Heptachlorobiphenyl (pg/g)	PCBPOL_I	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples	2015	2016	Laboratory	None
